conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,categories
1787731695535600061,Tue May 07 06:39:47 +0000 2024,0,gw udah ngikutin isu2 kolonialis gin jaman aktivis palestina hari diledekin pallywood aktivis papua suruh pake koteka sampe sekarang sipil bukan aktivis udah juga suara aneh aja kalo 2024 ada mau akrobat bain jajah,1787734053124522139,,iniakunramon,in,,0,0,0,https://twitter.com/iniakunramon/status/1787734053124522139,1381139391968468993,iniakunramon,positive
1787684368921862487,Tue May 07 06:39:31 +0000 2024,0,tau begitu warga fuckistina tahan anda tau laku warga palestina suka lempar batu sembunyi tangan sbg korban anda tau kalo warga palestina sll perang dulu spt tgl 710 kemaren dukung 100 utk habis palestina,1787733987198369898,,4V4LU,in,,0,0,0,https://twitter.com/JhontalJk/status/1787733987198369898,1716481376420274176,JhontalJk,fear
1787733914590548295,Tue May 07 06:39:14 +0000 2024,0,anggota civitas akademika universitas mummadiyah sidoarjo laku aksi bela palestina,1787733914590548295,,,in,,0,0,0,https://twitter.com/AuisGrand/status/1787733914590548295,1504348745722654720,AuisGrand,anger
1787733899642347776,Tue May 07 06:39:10 +0000 2024,0,pondok pesantren ummul mukminin aisyiyah seru bela palestina pondok pesantren puter ummul mukminin aisyiyah wilayah sulsel gelar aksi damai serentak bela palestina,1787733899642347776,,,in,"Makassar, Indonesia",0,0,0,https://twitter.com/terkinidotid/status/1787733899642347776,123757780,terkinidotid,anticipation
1787669068994207915,Tue May 07 06:38:45 +0000 2024,0,teroris hamaz lenyap baru negara palestina diri israel aku buah negara daulat,1787733794772128151,,SoftWarNews,in,,0,0,0,https://twitter.com/Fratersa961123/status/1787733794772128151,1762056861967417344,Fratersa961123,anger
1787733630166708597,Tue May 07 06:38:06 +0000 2024,0,anggota civitas akademika universitas mummadiyah sidoarjo laku aksi bela palestina,1787733630166708597,,,in,"ÜT: 62.478419,21.330711",0,0,0,https://twitter.com/kompasmuda/status/1787733630166708597,79237556,kompasmuda,anger
1787733629256495580,Tue May 07 06:38:06 +0000 2024,1,aksi bela palestina mahasiswa sidoarjo,1787733629256495580,,,in,"Palmerah, Jakarta",0,0,1,https://twitter.com/hariankompas/status/1787733629256495580,255866913,hariankompas,anger
1787733628967072070,Tue May 07 06:38:06 +0000 2024,1,anggota civitas akademika universitas mummadiyah sidoarjo laku aksi bela palestina,1787733628967072070,,,in,"Palmerah Selatan, Jakarta",0,0,0,https://twitter.com/KompasKlasika/status/1787733628967072070,155456716,KompasKlasika,anger
1787603529554890956,Tue May 07 06:37:56 +0000 2024,0,allah maha perkasa lindung saudara2ku palestina aamiin,1787733589314167219,,SoftWarNews,in,"Jawa Barat, Indonesia",0,0,0,https://twitter.com/de29244/status/1787733589314167219,1736154230065598464,de29244,anger
1787733531038503179,Tue May 07 06:37:42 +0000 2024,0,generasi mesir kelak sali amp hujat orang2 tua ini sikap kecut malu lumur tangan dg darah ribu anak2 palestina yang bantai zionis israel biadab all eyes on rafah,1787733531038503179,,,in,Golden Nusantara,0,0,0,https://twitter.com/hirakasilke/status/1787733531038503179,1629784849,hirakasilke,disgust
1787733422007615830,Tue May 07 06:37:16 +0000 2024,1,dunia tidak baikbaik diamdiam kelompok teroris laknat usaha hancur rafah palestina duduk tanah potensi kaya sda tingkat ekonomi tekan supaya angkat kaki tanah palestina,1787733422007615830,,,in,"Jakarta - Palembang, Indonesia",0,0,0,https://twitter.com/dylanalhadi/status/1787733422007615830,225241759,dylanalhadi,anger
1787733351459348991,Tue May 07 06:37:00 +0000 2024,0,dunia tidak atas israel militer israel gempur area rafah gaza jadi lindung warga palestina beberapa akhir sorot who,1787733351459348991,,,in,,0,0,0,https://twitter.com/JoeSamsung6/status/1787733351459348991,1516232297695313921,JoeSamsung6,fear
1787733260514263380,Tue May 07 06:36:38 +0000 2024,0,tp aya sae na oge sih eta lisa teu dtg ka met gala eta rafah ku sirewel trs bombardir malam sama jeung met gala asa kmh kitu allah lindung org2 palestina,1787733260514263380,,,in,,0,0,0,https://twitter.com/ziah10282/status/1787733260514263380,1141734346513981450,ziah10282,anger
1787661857026920807,Tue May 07 06:36:37 +0000 2024,0,gausa peristiwa 7 okt hari rakyat palestina bunuh tangkap diskriminasi zionis smua banyak banget berita u harap diem aja jajah bgitu israel surga pedopil n kriminal lari negara dan skali juga bnyak berita,1787733255623672179,,Valhallaah,in,,0,0,0,https://twitter.com/waduhgataudeh/status/1787733255623672179,1259469187472166912,waduhgataudeh,anger
1787733235231002877,Tue May 07 06:36:32 +0000 2024,0,israel tawar gencat senjata tuju kelompok juang palestina hamas penuh tuntut utama tel aviv,1787733235231002877,,,in,,0,0,0,https://twitter.com/ANTARABengkulu/status/1787733235231002877,423220305,ANTARABengkulu,anger
1787725778584805459,Tue May 07 06:36:19 +0000 2024,0,kutuk yang dukung perang israel palestina takbir,1787733179056763367,,tvOneNews,in,,0,0,0,https://twitter.com/Yudhistira81785/status/1787733179056763367,1767479533736005632,Yudhistira81785,negative
1787732903352496335,Tue May 07 06:35:13 +0000 2024,0,ambil alih lintas rafah masyarakat palestina kepung sempurna sulit bantu apa masuk kesana perang sudah pasuk babak,1787732903352496335,,,in,Jakarta,0,0,0,https://twitter.com/_gil4ngputr4_/status/1787732903352496335,49519590,_gil4ngputr4_,negative
1787466926979191108,Tue May 07 06:34:33 +0000 2024,1,kalo boikot dukung palestina suruh tanggung yang gak ikt dihina2 gak pny hati nurani bawa2 manusia tp russia gak boikot ngeles2 aja bang gak ush byk omon2,1787732736276590957,,havisman,in,,0,0,0,https://twitter.com/Ouch80932522/status/1787732736276590957,1393141842103865345,Ouch80932522,anger
1787732678239977706,Tue May 07 06:34:19 +0000 2024,0,jelas perang hamaspalestina vs israel,1787732678239977706,,,in,Indonesia,0,0,0,https://twitter.com/brandojtdaunan/status/1787732678239977706,61711993,brandojtdaunan,fear
1787731594545160564,Tue May 07 06:33:54 +0000 2024,0,seru aksi bela palestina serentak lingkung ptma keluar frptma 3 mei 2024 universitas muhammadiyah jakarta umj gelar aksi bela palestina kampus a cireundeu tepat plaza umj kampus b cempaka putih tepat lapang gedung fakultas,1787732574867182007,,Lembayungsyahdu,in,,0,0,1,https://twitter.com/Lembayungsyahdu/status/1787732574867182007,1339895843042705408,Lembayungsyahdu,positive
1787732246730101042,Tue May 07 06:32:36 +0000 2024,0,gelar aksi bela palestina universitas muhammadiyah jakarta keluar nyata sikap,1787732246730101042,https://pbs.twimg.com/media/GM9NAPNaIAAz__d.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://twitter.com/smartizen_/status/1787732246730101042,2714691272,smartizen_,disgust
1787421387495456937,Tue May 07 06:32:26 +0000 2024,0,palestina merdekamaka henti donasi triliun rupiah bandar mau rugiduit umat gurih sodara2,1787732201934856462,,ismailfahmi,in,jakarta,0,0,0,https://twitter.com/YulfiArmen98697/status/1787732201934856462,1653049950803218432,YulfiArmen98697,positive
1787488871590375612,Tue May 07 06:32:25 +0000 2024,0,serius nanya saudara2 di datar arab kok pada diem ya ngga yang bela palestina palestina hamas,1787732201372803099,,erlanishere,in,Deep in your heart,0,0,0,https://twitter.com/baguspeak/status/1787732201372803099,113585651,baguspeak,anger
1787732114282291226,Tue May 07 06:32:05 +0000 2024,0,warga sipil palestina bunuh beberapa jam rafah di selatan jalur gaza bukan perang adalah genosida palestinian civilians were killed in recent hours in rafah in the southern gaza strip this is not war this is genocide,1787732114282291226,https://pbs.twimg.com/ext_tw_video_thumb/1787732065930334208/pu/img/YmSSimNSN_0zMEff.jpg,,in,,0,0,0,https://twitter.com/AddaRul49854/status/1787732114282291226,1664271300733591559,AddaRul49854,anticipation
1787730505322111090,Tue May 07 06:25:41 +0000 2024,27,alhamdulillah terimakasih forum rektor guru muhammadiyah aisyiyah langkah sejarah sama mahasiswa2 global kuat komitmen laksana konstitusi nkri dukung merdeka palestina tolak jajah israel,1787730505322111090,,,in,Jakarta Capital Region,0,0,9,https://twitter.com/hnurwahid/status/1787730505322111090,86012022,hnurwahid,positive
1787661857026920807,Tue May 07 06:25:39 +0000 2024,0,israel usir bunuh rampas perkosa tekan ekonomi politik rakyat palestina 1948 sekarang hamas muncul bagai reaksi lawan thd jajah israel propaganda israel salah hamas,1787730494643384413,,Valhallaah,in,Indonesia,0,0,0,https://twitter.com/hamasx313/status/1787730494643384413,2415187332,hamasx313,negative
1787661857026920807,Tue May 07 06:25:21 +0000 2024,0,kalo israel gak jajah palestina bunuh menagkapi raka selam dari 70 turut kau palestina lawan gak,1787730421318598813,,Valhallaah,in,Mars,0,0,0,https://twitter.com/childinaa/status/1787730421318598813,1720855818713833472,childinaa,anger
1787730106343116831,Tue May 07 06:24:06 +0000 2024,5,aksi bela palestina 172 kampus muhammadiyah desak perintah normalisasi hubung israel,1787730106343116831,,,in,Indonesia,0,0,0,https://twitter.com/KompasTV/status/1787730106343116831,71436318,KompasTV,anger
1787666297851146529,Tue May 07 06:23:53 +0000 2024,1,iya kyknya gitu nang hati iya bener dia mikir gak party dan seneng2 gitu saat orang2 palestina derita bener2 salute banget dia,1787730051766878601,,dyufufoo,in,,0,0,0,https://twitter.com/_baddabing/status/1787730051766878601,1174994738316898304,_baddabing,anger
1787729939531231360,Tue May 07 06:23:26 +0000 2024,0,koordinator aksi eko handoyo seluruh aktifitas kuliah henti lama 3 jam fokus aksi solidaritas,1787729939531231360,,,in,Indonesia,0,0,0,https://twitter.com/jatimnowdotcom/status/1787729939531231360,1323613782656999425,jatimnowdotcom,anticipation
1787603529554890956,Tue May 07 06:22:44 +0000 2024,0,allah hayyu qoyyum lindung duduk palestina hancur kuat zionis laknatullah,1787729760694718946,,SoftWarNews,in,selonjoran,0,0,0,https://twitter.com/ranufatah/status/1787729760694718946,215884585,ranufatah,anger
1787729653320565067,Tue May 07 06:22:18 +0000 2024,0,forum rektor pt muhammadiyahaisyiyah keluar sikap bela palestina kutuk israel satu abad konflik israelpalestina kunjung ujung ini lepas misi via,1787729653320565067,,,in,Surabaya,0,0,0,https://twitter.com/beritajatimcom/status/1787729653320565067,21287066,beritajatimcom,negative
1787729407941230629,Tue May 07 06:21:19 +0000 2024,0,umur tom harus liat palestina merdeka,1787729407941230629,,,in,,0,0,0,https://twitter.com/paidaging/status/1787729407941230629,1680151274745114624,paidaging,anger
1787681883104719159,Tue May 07 06:20:41 +0000 2024,0,antunna antunna waalaikunna salaaam lagu ttg palestina sih,1787729246934401445,,zicoalviandri,in,Indonesia,0,1,0,https://twitter.com/GontorGarisLucu/status/1787729246934401445,844216421198381057,GontorGarisLucu,joy
1787729216177610770,Tue May 07 06:20:34 +0000 2024,0,aksi juga oleh guru muhammadiyah aisyiyah indonesia,1787729216177610770,,,in,"Riau, Indonesia",0,0,1,https://twitter.com/RiauCerdasNews/status/1787729216177610770,810123907323875329,RiauCerdasNews,positive
1785639937175679190,Tue May 07 06:19:10 +0000 2024,0,moga israel palestina damai,1787728865517006961,,Muhammad_Saewad,in,,0,0,0,https://twitter.com/bangoyot22/status/1787728865517006961,1359198674450935808,bangoyot22,anger
1787728814065541492,Tue May 07 06:18:58 +0000 2024,0,perintah israel teroris amerika ayah teroris pbb impoten bubar pbb klo bisa lindung rafah kumpul 14 juta ungsi gaza palestina,1787728814065541492,,,in,"Duri ,Riau ,indonesia",0,0,0,https://twitter.com/zakariaacehgrup/status/1787728814065541492,1100413170374533122,zakariaacehgrup,negative
1787701617745416367,Tue May 07 06:18:46 +0000 2024,0,merdeka hak bangsa palestina gx merdeka mengapa om serius nanya ni,1787728763746484388,,dapitnih,in,west Borneo,0,0,0,https://twitter.com/C0klatpuding/status/1787728763746484388,2384443278,C0klatpuding,trust
1787398310187425983,Tue May 07 06:18:16 +0000 2024,0,kenceng teriak bela palestina lauk kek zionist israel gadak waras rt,1787728640714891290,,kresbung,in,,0,0,0,https://twitter.com/ZRAY2023/status/1787728640714891290,1665764967667351553,ZRAY2023,anger
1787661857026920807,Tue May 07 06:18:00 +0000 2024,0,warga palestina bebas tahan gimana palestina stop jajah palestine gimana memberitahu israel stop tembak tangkap anak palestina gimana ngajak ngopi iya,1787728572305805537,https://pbs.twimg.com/media/GM9JqEwbQAAyjXb.jpg,Valhallaah,in,Mars,0,0,0,https://twitter.com/childinaa/status/1787728572305805537,1720855818713833472,childinaa,positive
1787727664096391301,Tue May 07 06:17:55 +0000 2024,1,tampak langit rafah timur malam invasi zionis darat laut amp udara teroris zionis genosida kpd rakyat palestina all eyes on rafah,1787728549660729819,https://pbs.twimg.com/media/GM9JpCkbYAAx8EH.jpg,rohta_julian,in,"Banten, Indonesia",0,0,0,https://twitter.com/rohta_julian/status/1787728549660729819,760459853265375232,rohta_julian,anger
1787643821549126059,Tue May 07 06:17:52 +0000 2024,0,tameng pakai orang lebanon asia sama orang palestina asli,1787728539586052196,,SiahaanPardo,in,Indonesia,0,0,0,https://twitter.com/KukoGemaz/status/1787728539586052196,832362641095954433,KukoGemaz,anger
1787728471172718932,Tue May 07 06:17:36 +0000 2024,0,israel benar2 iblis serbu rafah paksa 100 ribu warga palestina ungsi,1787728471172718932,,,in,,0,0,0,https://twitter.com/jari_droid/status/1787728471172718932,1486631613932834819,jari_droid,anger
1787728400926605761,Tue May 07 06:17:19 +0000 2024,0,allah orang kayak gin langsung cabut aja nyawa paling bikin ngerasain rasa orang orang palestina,1787728400926605761,,,in,rl thingy,0,0,0,https://twitter.com/68JJK/status/1787728400926605761,1341611751486341120,68JJK,anticipation
1787709482967154945,Tue May 07 06:16:53 +0000 2024,0,yaallah palestina yaallah,1787728289655890232,,RJLetsGo,in,"Bandar Lampung, Lampung",0,0,0,https://twitter.com/elbalkis12/status/1787728289655890232,1005957182452428800,elbalkis12,anger
1787704067588083719,Tue May 07 06:16:50 +0000 2024,0,jdi bnr nih bela palestina israel ko takut mossad,1787728279195316471,,bnsphrxyzzz,in,,0,0,0,https://twitter.com/deruyaleida/status/1787728279195316471,1387453633042608129,deruyaleida,fear
1787728120784867760,Tue May 07 06:16:13 +0000 2024,0,hamas jadi simbol gagas lawan kejam israel bebas rakyat palestina gagas pasti dukung semua orang didik punya sadar kritis problem geopolitik ini gagas pada akan ubah jadi hamas,1787728120784867760,,,in,Manado,0,0,0,https://twitter.com/amatosaja/status/1787728120784867760,1275987054,amatosaja,disgust
1787661857026920807,Tue May 07 06:16:03 +0000 2024,0,7 oktober bahas kabar palestina udah tahun jajah wrgnya bunuh peristiwa 7 okt ada sangkut paut israel noh ngra yang loe bela masih ngebunuh nyiksa skrng stdknya klau manusia rasa empati simpati,1787728082650178030,,Valhallaah,in,,0,0,0,https://twitter.com/anomyhae/status/1787728082650178030,1450056695728664576,anomyhae,positive
1787727664096391301,Tue May 07 06:15:54 +0000 2024,2,netanyahu kriminal perang amp genosida palestina tangkap amp adil netanyahu,1787728044389789748,https://pbs.twimg.com/media/GM9JLohasAEEKq-.jpg,rohta_julian,in,"Banten, Indonesia",0,0,1,https://twitter.com/rohta_julian/status/1787728044389789748,760459853265375232,rohta_julian,fear
1787727901389193326,Tue May 07 06:15:20 +0000 2024,0,bismillahirrahmanirrahim percaya adil allah apabila tersniaya dunia maka surga jamin rakyat palestina tindak zi0nst israel dunia akan dapat balas akhirat tuhan allah maha tau maha adil,1787727901389193326,,,in,Dream,0,0,0,https://twitter.com/chiplyancr/status/1787727901389193326,1143336619514089472,chiplyancr,trust
1787727878165332438,Tue May 07 06:15:15 +0000 2024,0,si zionist2 bloon nyalahin hamas mulu anying gak banget dah dibawa2 mulu tuh korban 2300 palestina korban 30rb faakk lu bandingin 2300 30rb trs bela ngebunuh 30rb gak otak anying,1787727878165332438,,,in,ini akun ga jelas ,0,0,0,https://twitter.com/serendiphile/status/1787727878165332438,975725298279829504,serendiphile,anger
1787727763077808431,Tue May 07 06:14:47 +0000 2024,0,guys jgn sampe lupa yaa kalo saudara di palestina msih juang hidup free palestine,1787727763077808431,,,in,,0,0,0,https://twitter.com/teurosemy0708_/status/1787727763077808431,1671018740086095873,teurosemy0708_,anticipation
1787712828226593039,Tue May 07 06:14:19 +0000 2024,0,ham pbb ompong israel ribu bunuh rakyat palestina ham na hom,1787727645687660780,,Aceh,in,Indonesia,0,0,0,https://twitter.com/HASBALL18439385/status/1787727645687660780,1119810357319442432,HASBALL18439385,anger
1787727633113051295,Tue May 07 06:14:16 +0000 2024,18,teheran irna mahasiswa bangladesh gelar aksi unjuk kampus turun jalan hari senin protes jahat rezim zionis tuntut genosida di gaza desak negara palestina merdeka free free palestine,1787727633113051295,https://pbs.twimg.com/media/GM9IzIRagAA0nw9.jpg,,in,Disini,0,0,4,https://twitter.com/OmJ_JeNggot/status/1787727633113051295,721590341669748736,OmJ_JeNggot,anger
1787727599994843584,Tue May 07 06:14:08 +0000 2024,6,muhammadiyah kirim donasi rp 15 miliar palestina,1787727599994843584,,,in,,0,1,5,https://twitter.com/kumparan/status/1787727599994843584,759692754985242625,kumparan,anger
1787727577798631561,Tue May 07 06:14:03 +0000 2024,0,nama buzer politik kontrak 1 2 3 4 banyak botak di sebutin tapi masih yang akun ada gambar semangka bendera palestina nya terus imajinasi segala tolol,1787727577798631561,,,in,"Denpasar Barat, Indonesia",0,0,0,https://twitter.com/PutraKe95712085/status/1787727577798631561,1747827280653733888,PutraKe95712085,positive
1787408969021174255,Tue May 07 06:11:47 +0000 2024,0,hmm sok kecut tawan sandera derita juta palestina senjata bekas lawan negara hasil senjata modern mau mikir benci setan iblis terima sumber kitab contoh,1787727008769900636,,OmJ_JeNggot,in,indonesia,0,0,0,https://twitter.com/jawabalkitab1/status/1787727008769900636,3045632683,jawabalkitab1,negative
1787651041078694272,Tue May 07 06:10:41 +0000 2024,0,provokator nista agama larang orang ibadah bagi minoritas hukum indonesia ngak laku palestina punya hak bela manusia minoritas indonesia ngak deh,1787726730725298592,,JLion555,in,"Manado, Indonesia",0,0,0,https://twitter.com/Ronaldchristy/status/1787726730725298592,90397637,Ronaldchristy,negative
1787726557097624008,Tue May 07 06:10:00 +0000 2024,2,riyadh sebut operasi militer tel aviv operasi darah sistematis tuju usir paksa warga palestina jalur gaza,1787726557097624008,,,in,,0,1,0,https://twitter.com/detikcom/status/1787726557097624008,69183155,detikcom,fear
1787726191396614512,Tue May 07 06:08:33 +0000 2024,0,allah rob ilah lindung orang palestina,1787726191396614512,,,in,kediaman tuan kanbe,0,0,0,https://twitter.com/byemybblue/status/1787726191396614512,1091682892692910086,byemybblue,anger
