conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1793594898551320703,Thu May 23 10:48:41 +0000 2024,6,Hari ini berangkat ke Sumbar untuk meninjau korban bencana alam banjir bandang di Agam dan Tanah Datar. Musibah ini adalah duka bagi kita semua untuk itu kita pun harus bahu membahu membantu agar saudara kita di Agam dan Tanah Datar lekas pulih dan bangkit. https://t.co/cO8PrKaRbd,1793594898551320703,https://pbs.twimg.com/media/GOQhDLaawAAsmmf.jpg,,in,Indonesia,1,5,4,https://x.com/ZUL_Hasan/status/1793594898551320703,187520592,ZUL_Hasan
1793550949363208676,Thu May 23 07:54:03 +0000 2024,0,10 Korban Banjir Lahar Dingin Gunung Marapi Sumbar Belum Ditemukan Pencarian Fokus di Tanah Datar https://t.co/gau4KUME2V lewat @tribunnews,1793550949363208676,,,in,,0,0,0,https://x.com/tribunpadangcom/status/1793550949363208676,1058656201645289473,tribunpadangcom
1793514220392472868,Thu May 23 05:28:06 +0000 2024,0,BANJIR BANDANG KABUPATEN TANAH DATAR SUMBA https://t.co/Uqok4UqP82 via @YouTube,1793514220392472868,,,in,,0,0,0,https://x.com/garumeh/status/1793514220392472868,1745410498999603200,garumeh
1793493037416693834,Thu May 23 04:03:56 +0000 2024,0,Relokasi Korban Banjir Lahar Dingin Marapi di Tanah Datar Gunakan Lahan Pemerintah Pusat Seluas 10 Ha https://t.co/gc9UWOjzcm,1793493037416693834,,,in,Padang,0,0,0,https://x.com/CelahSumbar/status/1793493037416693834,1655524487646048256,CelahSumbar
1793473063608299946,Thu May 23 02:44:34 +0000 2024,0,Ketum Bhayangkari Juliati Listyo Sigit Sapa Warga dan anak-anak korban banjir bandang di Tanah Datar Sumbar #polri #bhayangkari #bencanaalam https://t.co/hu9VRrrHmt,1793473063608299946,,,in,Kepri,0,0,0,https://x.com/beritacawangan/status/1793473063608299946,1759555328776318976,beritacawangan
1793468087184085362,Thu May 23 02:24:47 +0000 2024,0,#Repost @divisihumaspolri Kepolisian melalui SSDM Polri memberikan trauma healing untuk anak-anak terdampak banjir lahar dingin di wilayah Kabupaten Tanah Datar Sumatera Barat (Sumbar). https://t.co/5vx7idMekr,1793468087184085362,https://pbs.twimg.com/ext_tw_video_thumb/1793467869302607872/pu/img/arRnKHT1CSSPs8AN.jpg,,in,Batu Engau Kabupaten Paser,0,0,0,https://x.com/PolsekBangau/status/1793468087184085362,1455023671123136515,PolsekBangau
1793459339568799847,Thu May 23 01:50:02 +0000 2024,0,Dinas Dukcapil Tanah Datar Serahkan Dokumen Korban yang Hilang Karena Banjir Lahar Dingin https://t.co/VE7vhAadDj,1793459339568799847,,,in,"Tanah Datar, Sumatera Barat",0,0,0,https://x.com/dukcapil_TD/status/1793459339568799847,612792077,dukcapil_TD
1793443776771547409,Thu May 23 00:48:11 +0000 2024,0,62 Tewas dalam Banjir Bandang dan Longsor Sumbar 11 Mei 10 Orang Tanah Datar Masih Hilang https://t.co/5PgXaHHQjH,1793443776771547409,,,in,Padang,0,0,0,https://x.com/CelahSumbar/status/1793443776771547409,1655524487646048256,CelahSumbar
1793431592750420040,Wed May 22 23:59:46 +0000 2024,0,Ketua Umum Bhayangkari Ny. Juliati Listyo Sigit mengunjungi posko pengungsian banjir bandang Gunung Marapi di Tanah Datar Sumatera Barat (Sumbar) Selasa (21/5). Dalam kunjungan itu Ketum Bhayangkari beserta rombongan memberikan bantuan berupa sembako dan bingkisan . https://t.co/v4zEndYPcw,1793431592750420040,https://pbs.twimg.com/media/GOOMh2QbgAA0p_a.jpg,,in,Lampung Tengah,0,0,0,https://x.com/SugihPolsek/status/1793431592750420040,1269125579841798146,SugihPolsek
1793428394971115527,Wed May 22 23:47:04 +0000 2024,0,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako bagi masyarakat yang berada di tenda pengungsian. https://t.co/XE0U6dr62l,1793428394971115527,https://pbs.twimg.com/media/GOOJlOzbQAANU9p.jpg,,in,,0,0,0,https://x.com/padureso_polsek/status/1793428394971115527,1588686418745753600,padureso_polsek
1793337031994884516,Wed May 22 17:44:06 +0000 2024,0,Selain paket bantuan berupa sembako selimut susu dll @kkpgoid jg berikan bantuan uang tunai bagi 254 pelaku usaha perikanan yg kolamnya rusak dihantam bencana banjir bandang dan longsor di 5 Kabupaten; Padang Pariaman Tanah Datar Padang Panjang Agam dan Sijunjung https://t.co/GyzFbWf83E,1793337051439681878,https://pbs.twimg.com/media/GOM2iI3bYAA0DH8.jpg,bppsdm_kp,in,"GMB III Lt 5,6,7 KKP Jakarta",0,1,0,https://x.com/bppsdm_kp/status/1793337051439681878,829868187625730048,bppsdm_kp
1793329865070104945,Wed May 22 17:17:07 +0000 2024,5,Tolong hubungi keluarga korban : 085363348604. Mohon informasinya bagi masyarakat sekitaran aliran air / sungai yg bermuara k talawi sijunjung taluak kuantan. Ayra adalah korban Banjir Bandang Yg terjadi di Tanah Datar. pada sabtu 11 Mei 2024.,1793330260307804559,,Iconman221,in,Unknown Metaverse ,0,1,3,https://x.com/Iconman221/status/1793330260307804559,1501028490279518208,Iconman221
1793329261287559516,Wed May 22 17:13:08 +0000 2024,2,Update terbaru Informasi bencana banjir bandang dan lahar dingin di Kabupaten Tanah Datar Rabu (22/5/2024) Pukul 22.00 WIB https://t.co/r0IWPqb5Ve,1793329261287559516,https://pbs.twimg.com/media/GOMvdabaUAEp4BI.jpg,,in,,0,0,1,https://x.com/InfoFPMKI/status/1793329261287559516,1481664544431042563,InfoFPMKI
1793308287137673452,Wed May 22 15:49:48 +0000 2024,0,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako bagi masyarakat yang berada di tenda pengungsian. https://t.co/oDDijuroWf,1793308287137673452,https://pbs.twimg.com/media/GOMcYF3aYAAdioV.jpg,,in,,0,0,0,https://x.com/AmbawangPolsek/status/1793308287137673452,1788113261298413568,AmbawangPolsek
1793304224757141859,Wed May 22 15:33:39 +0000 2024,0,*Produk Kreatif Biro Multimedia* *ig fb* caption: Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako https://t.co/v9nWYhBDFz,1793304224757141859,https://pbs.twimg.com/media/GOMYrOvbgAAHbA2.jpg,,in,,0,0,0,https://x.com/polrespessell/status/1793304224757141859,1181029611766874112,polrespessell
1793276317082738850,Wed May 22 13:42:46 +0000 2024,0,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako bagi masyarakat yang berada di tenda pengungsian. https://t.co/VhuxlZaqi3,1793276317082738850,https://pbs.twimg.com/media/GOL_S3JaoAAIsX6.jpg,,in,Kabupaten Lampung Selatan,0,0,0,https://x.com/humasreslamsel/status/1793276317082738850,1423671000021946371,humasreslamsel
1793276246635266268,Wed May 22 13:42:29 +0000 2024,0,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako bagi masyarakat yang berada di tenda pengungsian. https://t.co/72YmVfVB4F,1793276246635266268,https://pbs.twimg.com/media/GOL_Pg4boAA_qWC.jpg,,in,,0,0,0,https://x.com/PKuwarasan/status/1793276246635266268,1220183142302019584,PKuwarasan
1793272250529144966,Wed May 22 13:26:36 +0000 2024,0,Kemensos Raih Apresiasi Warga Terdampak Banjir Lahar Dingin Sumbar Atas Penanganan Darurat Bencana. Sejumlah kepala desa di Kabupaten Tanah Datar dan Agam Sumatera Barat memuji fasilitas https://t.co/OSL2OROLHx #Peristiwa #BanjirSumatraBarat #kemensos via @beritajatimcom,1793272250529144966,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1793272250529144966,21287066,beritajatimcom
1793268684938760427,Wed May 22 13:12:26 +0000 2024,0,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang gunung Marapi di Kabupaten Tanah Datar Sumatera Barat (Sumbar). Dalam kunjungan Ketum Bhayangkari membagikan bantuan berupa paket sembako serta menghibur anak-anak https://t.co/GDSv79h56X,1793268684938760427,https://pbs.twimg.com/ext_tw_video_thumb/1793268496706768896/pu/img/1SdbTZluhPCOkqVO.jpg,,in,,0,0,0,https://x.com/pontianak_timur/status/1793268684938760427,1443107183709749248,pontianak_timur
1793265385711804787,Wed May 22 12:59:19 +0000 2024,0,BPKH dan Rumah Zakat Salurkan Rp717 Juta untuk Korban Banjir Bandang di Tanah Datar https://t.co/c0DWcg2qjg,1793265385711804787,,,in,"Padang, Sumatera Barat",0,0,0,https://x.com/rakyatterkini/status/1793265385711804787,1554428897432719360,rakyatterkini
1793262452127539476,Wed May 22 12:47:40 +0000 2024,1,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako bagi masyarakat yang berada di tenda pengungsian. https://t.co/zsfm7nP5n4,1793262452127539476,https://pbs.twimg.com/media/GOLyshRbUAA1K1L.jpg,,in,"Kalimantan Barat, Indonesia",0,0,0,https://x.com/PolsekRasauJaya/status/1793262452127539476,869443361412796416,PolsekRasauJaya
1793261049950388507,Wed May 22 12:42:06 +0000 2024,0,BPKH dan Rumah Zakat Salurkan Rp717 Juta untuk Korban Banjir Bandang di Tanah Datar https://t.co/c0DWcg1StI,1793261049950388507,,,in,"Padang, Sumatera Barat",0,0,0,https://x.com/rakyatterkini/status/1793261049950388507,1554428897432719360,rakyatterkini
1793251057809969420,Wed May 22 12:02:23 +0000 2024,0,Penanganan Darurat Bencana Sumbar oleh Kemensos Dapat Apresiasi Warga Terdampak: Sejumlah wali nagari (kepala desa) memuji fasilitas yang disediakan Kementerian Sosial untuk para pengungsi korban banjir lahar dingin di Kabupaten Tanah Datar dan Kabupaten https://t.co/Pra155yxwC https://t.co/crHHjdCkem,1793251057809969420,https://pbs.twimg.com/media/GOLoVbFa4AA9FIG.jpg,,in,"Pulo Gadung, Indonesia",0,1,0,https://x.com/tvOneNews/status/1793251057809969420,55507370,tvOneNews
1793239407337840798,Wed May 22 11:16:06 +0000 2024,1,Pencarian Korban Banjir di Tanah Datar &amp; Agam Berlanjut Meski Terkendala Cuaca - iNews Siang 05/22 https://t.co/lCIYBRE09u,1793239407337840798,,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1793239407337840798,132078023,officialinews_
1793236495777873936,Wed May 22 11:04:31 +0000 2024,1,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. Dalam kegiatan tersebut Ketum Bhayangkari memberikan bantuan berupa paket sembako bagi masyarakat yang berada di tenda pengungsian. https://t.co/lw92OMGJ6Q,1793236495777873936,https://pbs.twimg.com/media/GOLbFSkagAA5X_A.jpg,,in,,0,0,0,https://x.com/polrespasaman/status/1793236495777873936,1184419459936612352,polrespasaman
1793215374420574246,Wed May 22 09:40:36 +0000 2024,1,Sapa Pengungsi Banjir Bandang Sumbar Ketum Bhayangkari Hibur Anak-anak Pengungsi Ketua Umum Bhayangkari Juliati Listyo Sigit mengunjungi Posko Pengungsian Banjir Bandang Gunung Marapi di Tanah Datar Sumatera Barat (Sumbar). https://t.co/3JMg1zKi3R,1793215374420574246,https://pbs.twimg.com/media/GOLH34XaoAANxeP.jpg,,in,,0,0,0,https://x.com/polsekciteureup/status/1793215374420574246,1751836256932335616,polsekciteureup
1793214070809883001,Wed May 22 09:35:25 +0000 2024,0,BPKH Salurkan Bantuan Tahap 2 untuk Korban Banjir Bandang di Tanah Datar https://t.co/eurmK6so4Z,1793214070809883001,,,in,,0,0,0,https://x.com/kabapedia/status/1793214070809883001,899585333775319040,kabapedia
1793177610077549009,Wed May 22 07:10:32 +0000 2024,25,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang gunung Marapi di Kabupaten Tanah Datar Sumatera Barat (Sumbar). Dalam kunjungan Ketum Bhayangkari membagikan bantuan berupa paket sembako serta menghibur anak-anak yang berada https://t.co/lumNXt1BAg,1793177610077549009,https://pbs.twimg.com/amplify_video_thumb/1793177538019377153/img/8mN91bsdoCJ2tygc.jpg,,in,,0,5,13,https://x.com/DivHumas_Polri/status/1793177610077549009,138290629,DivHumas_Polri
1793171783233028481,Wed May 22 06:47:23 +0000 2024,0,Ketua Umum (Ketum) Bhayangkari Ny. Juliati Sigit Prabowo mengunjungi posko pengungsian banjir bandang di Kabupaten Tanah Datar Sumatera Barat. https://t.co/3o3hTm1Rvr,1793171783233028481,https://pbs.twimg.com/media/GOKgDriakAALEdp.jpg,,in,,0,0,0,https://x.com/humaspolrestacp/status/1793171783233028481,1395612028497133572,humaspolrestacp
